token_index,valuation
5085,0.10181859
5086,99.184715
5087,76.4371
5088,8.295525
5089,53.007656
5090,62.239986
5091,82.64147
5092,243.42136
5093,248.99854
5094,112.22264
5095,0.046591323
5096,88.306984
5097,0.10551357
5098,23.067284
5099,0.077984
5100,0.07814617
5101,76.05764
5102,0.12301905
5103,96.166954
5104,60.225185
5105,46.517452
5106,0.28393245
5107,0.48919427
5108,85.834145
5109,0.07572714
5110,26.156506
5111,0.106702626
5112,0.12032734
5113,91.260025
5114,0.07961845
5115,0.09873988
5116,49.836334
5117,24.842606
5118,65.78224
5119,0.1491665
5120,37.519554
5121,0.07911518
5122,68.79484
5123,113.53687
5124,0.15064886
5125,0.07889435
5126,72.27091
5127,0.092815295
5128,37.297882
5129,61.865715
5130,0.1314059
5131,71.10172
5132,81.14729
5133,96.32033
5134,0.23556787
5135,0.66011435
5136,0.09640323
5137,22.150892
5138,0.30578122
5139,0.07275985
5140,27.024508
5141,0.14648572
5142,150.09325
5143,0.11567715
5144,58.801353
5145,0.095284194
5146,65.844185
5147,0.33330733
5148,61.347607
5149,0.97029793
5150,79.57773
5151,73.77934
5152,62.336308
5153,1.90001
5154,0.11751519
5155,79.50335
5156,22.335165
5157,95.281815
5158,126.48638
5159,11.393054
5160,0.15899642
5161,0.0665286
5162,0.09698474
5163,1.4235257
5164,0.15910323
5165,51.813805
5166,58.19519
5167,0.1450821
5168,0.14544217
5169,146.20053
5170,0.09005106
5171,0.18012264
5172,70.39302
5173,0.12165589
5174,0.086691305
5175,161.66103
5176,64.56621
5177,30.951359
5178,0.050972
5179,28.363972
5180,0.19628623
5181,0.54443717
5182,137.87332
5183,63.16799
5184,108.88766
5185,0.08149036
5186,6.9589205
5187,0.15557456
5188,81.178566
5189,70.69887
5190,0.12000062
5191,2.4067762
5192,32.834316
5193,95.27846
5194,53.168617
5195,1.3394315
5196,54.49592
5197,84.17207
5198,69.34068
5199,0.1486652
5200,0.09753398
5201,127.35673
5202,50.281506
5203,0.1360405
5204,0.14918238
5205,0.048431456
5206,73.03651
5207,71.48028
5208,69.3992
5209,79.89738
5210,60.199806
5211,0.088983156
5212,87.13792
5213,31.635727
5214,98.773254
5215,25.53573
5216,0.08206146
5217,2256.3994
5218,0.1091427
5219,0.16024657
5220,8.413692
5221,0.05640175
5222,52.764477
5223,0.06451407
5224,86.40561
5225,1.0135487
5226,4.7113605
5227,35.160217
5228,69.70315
5229,47.91363
5230,0.66446483
5231,67.875015
5232,0.13752054
5233,148.2818
5234,268.83496
5235,0.07772428
5236,0.09500398
5237,17.743618
5238,31.123354
5239,30.385035
5240,156.76944
5241,88.49959
5242,0.11854906
5243,63.242645
5244,0.10283524
5245,0.10438771
5246,108.4903
5247,10.761166
5248,0.1301241
5249,0.12964812
5250,0.055697884
5251,0.055710435
5252,41.952938
5253,611.7538
5254,70.31821
5255,0.105814524
5256,0.10600471
5257,0.09204326
5258,56.851276
5259,0.07515161
5260,71.63529
5261,0.054295324
5262,41.00039
5263,0.06929547
5264,0.1472509
5265,76.67135
5266,130.97165
5267,29.12329
5268,94.38016
5269,66.83626
5270,55.231255
5271,28.163519
5272,83.76064
5273,27.39744
5274,0.09309727
5275,88.65075
5276,2.469533
5277,0.40705538
5278,0.08166558
5279,65.05989
5280,17.969471
5281,0.13125226
5282,0.28366378
5283,87.004845
5284,75.79946
5285,1.5104499
5286,14.457914
5287,7.249249
5288,18.566246
5289,0.15336555
5290,77.98242
5291,60.702778
5292,0.09069548
5293,68.90101
5294,0.105547644
5295,23.302664
5296,96.62099
5297,0.41389534
5298,0.10343741
5299,944.9864
5300,0.08160485
5301,17.28113
5302,0.2664655
5303,0.116281144
5304,0.08878504
5305,89.674866
5306,58.816467
5307,69.59757
5308,11.608642
5309,24.517136
5310,0.14054814
5311,0.07562957
5312,863.699
5313,51.51014
5314,9.331965
5315,123.74848
5316,0.093521886
5317,0.053164642
5318,0.086164884
5319,0.33523047
5320,1.0993873
5321,5.7895536
5322,25.160595
5323,65.35574
5324,1.0679309
5325,25.17268
5326,0.13532321
5327,0.08312014
5328,0.10410636
5329,20.708633
5330,0.08559469
5331,0.12637317
5332,1.0924764
5333,60.460583
5334,17.305017
5335,79.21187
5336,840.42017
5337,71.5995
5338,25.40426
5339,26.643414
5340,18.391666
5341,0.084906176
5342,78.60079
5343,64.085266
5344,0.4356994
5345,0.13156697
5346,83.7622
5347,77.28773
5348,67.091545
5349,25.586613
5350,121.50656
5351,0.111991666
5352,78.46183
5353,0.108777754
5354,9.614809
5355,0.11481496
5356,85.55575
5357,78.07466
5358,72.3449
5359,0.12317568
5360,40.136982
5361,121.41916
5362,118.16966
5363,88.88334
5364,88.554886
5365,0.40388045
5366,17.21277
5367,5.4118156
5368,0.096087486
5369,0.09973618
5370,18.08615
5371,133.06137
5372,71.95714
5373,93.76051
5374,85.5566
5375,165.88705
5376,0.14123122
5377,0.08285404
5378,0.084729314
5379,70.05719
5380,59.767483
5381,152.5877
5382,0.5745192
5383,63.91272
5384,81.369934
5385,84.48423
5386,0.12638089
5387,34.79936
5388,0.10009453
5389,108.882416
5390,5.1693444
5391,1.2668937
5392,75.672844
5393,150.56735
5394,17.053072
5395,70.14735
5396,0.11625686
5397,64.893234
5398,50.708984
5399,22.845898
5400,79.577156
5401,0.065317295
5402,170.27478
5403,0.106055215
5404,133.51077
5405,0.13126571
5406,89.54758
5407,0.07614694
5408,0.31118795
5409,59.42318
5410,0.08298886
5411,159.03848
5412,38.96169
5413,25.822395
5414,0.15905799
5415,0.09858663
5416,63.43682
5417,0.09403495
5418,18.783228
5419,58.37818
5420,22.210289
5421,0.8508392
5422,185.64282
5423,0.09364922
5424,0.215923
5425,0.19919151
5426,27.832815
5427,80.46242
5428,44.21378
5429,8.8442
5430,60.002434
5431,69.17329
5432,73.06183
5433,47.777645
5434,69.889496
5435,21.966745
5436,0.102860644
5437,4.497174
5438,115.7051
5439,109.315346
5440,4.8217225
5441,24.996986
5442,0.07705414
5443,74.661705
5444,145.09157
5445,0.2856645
5446,0.11905011
5447,40.899895
5448,141.09828
5449,0.2011603
5450,13.412011
5451,0.082245246
5452,0.107416764
5453,24.937334
5454,0.22342649
5455,67.590866
5456,17.927685
5457,29.456104
5458,16.616325
5459,0.10868905
5460,0.063191004
5461,49.6381
5462,28.994585
5463,82.80995
5464,0.06830829
5465,62.2613
5466,0.117196895
5467,57.17863
5468,24.100103
5469,67.29487
5470,0.1488946
5471,1.6602322
5472,76.157875
5473,279.3381
5474,0.10954163
5475,134.31618
5476,0.07229208
5477,0.40478304
5478,0.113293715
5479,0.047180243
5480,26.147058
5481,23.541298
5482,62.63647
5483,0.11902394
5484,105.45871
5485,91.62306
5486,279.3898
5487,0.18373698
5488,9.748115
5489,1148.1317
5490,0.102595635
5491,0.0336894
5492,54.998196
5493,0.08714131
5494,20.551422
5495,0.07001133
5496,0.055934016
5497,0.12786265
5498,111.95289
5499,0.19037353
5500,44.509575
5501,0.09357883
5502,0.08283735
5503,0.11389216
5504,0.08723496
5505,0.07726345
5506,0.14153071
5507,0.13792677
5508,0.091580994
5509,0.0947191
5510,85.57243
5511,86.463104
5512,77.8218
5513,0.08237616
5514,12.149653
5515,0.06692816
5516,23.39563
5517,83.01934
5518,133.25134
5519,0.3032113
5520,0.14430116
5521,31.38637
5522,2.519921
5523,133.57777
5524,0.09940795
5525,0.06547425
5526,88.06264
5527,94.91433
5528,30.713686
5529,97.19009
5530,88.96874
5531,0.12413226
5532,119.878876
5533,0.08771786
5534,0.22168636
5535,50.33984
5536,38.00751
5537,79.581406
5538,6.9021564
5539,0.08042033
5540,0.08179602
5541,0.15298483
5542,76.7747
5543,83.92484
5544,39.23661
5545,0.4995204
5546,26.64455
5547,135.82489
5548,0.2161178
5549,23.44379
5550,67.57817
5551,0.093598336
5552,2.7356029
5553,119.373024
5554,0.08589738
5555,1.4594139
5556,0.046078775
5557,0.98352206
5558,98.26631
5559,24.240332
5560,3.6336868
5561,1.1120627
5562,0.040083494
5563,0.096405536
5564,3.5696397
5565,123.21632
5566,128.10503
5567,23.795109
5568,27.108902
5569,51.437843
5570,84.33402
5571,0.11954556
5572,0.12389983
5573,921.53015
5574,0.10618463
5575,103.7814
5576,0.16680475
5577,4013.6785
5578,0.17666484
5579,80.32277
5580,72.88093
5581,78.26483
5582,20.22089
5583,7.1509566
5584,2.8940728
5585,0.13206343
5586,99.362465
5587,67.57991
5588,83.47699
5589,1.6780185
5590,52.127216
5591,0.17899987
5592,54.635002
5593,0.2880137
5594,0.12667324
5595,0.08417474
5596,0.08961694
5597,0.08984559
5598,0.09434179
5599,0.07746086
5600,85.35283
5601,96.05147
5602,23.509731
5603,7.085099
5604,74.77971
5605,64.55273
5606,90.75716
5607,0.12874885
5608,0.15896302
5609,22.818733
5610,0.1591358
5611,50.0679
5612,23.760574
5613,0.7823736
5614,71.18137
5615,0.17418954
5616,0.6781497
5617,59.855297
5618,20.454762
5619,68.15588
5620,116.618484
5621,172.26303
5622,0.09391436
5623,0.2617054
5624,0.20292233
5625,121.56341
5626,99.60112
5627,62.740555
5628,50.428684
5629,26.642048
5630,0.07133547
5631,35.21726
5632,53.353405
5633,0.28192943
5634,70.497116
5635,94.7561
5636,0.41930944
5637,64.762566
5638,20.382877
5639,43.979553
5640,50.004093
5641,0.093023956
5642,102.58889
5643,64.09657
5644,25.194157
5645,0.62011147
5646,0.13238281
5647,54.001472
5648,5.996525
5649,0.08060392
5650,0.078997456
5651,37.382057
5652,0.07211936
5653,113.27655
5654,0.07614389
5655,34.28148
5656,150.16998
5657,26.10044
5658,0.048595272
5659,105.04902
5660,46.750626
5661,68.36077
5662,69.04812
5663,99.37128
5664,27.555317
5665,0.12715459
5666,0.051029515
5667,23.769905
5668,0.36470085
5669,0.09878787
5670,0.32093507
5671,29.49236
5672,3.8431227
5673,0.14002736
5674,24.729288
5675,110.54687
5676,156.41432
5677,0.09588578
5678,0.083175465
5679,42.529953
5680,74.07825
5681,81.29889
5682,51.3046
5683,86.92407
5684,24.38927
5685,39.570557
5686,73.33638
5687,24.286396
5688,0.089012675
5689,0.5630699
5690,102.97234
5691,30.33948
5692,6.002656
5693,0.07841281
5694,0.09405096
5695,34.086075
5696,79.815506
5697,0.12759131
5698,1.010315
5699,0.10954892
5700,67.54914
5701,66.89161
5702,1.12557
5703,23.703053
5704,67.28339
5705,4.438868
5706,35.357784
5707,0.5264623
5708,13.34843
5709,0.113057695
5710,0.11655457
5711,245.53206
5712,0.0825999
5713,86.24046
5714,0.10910287
5715,0.18805939
5716,0.22126724
5717,1.2670611
5718,48.632446
5719,2.2365134
5720,3.3645687
5721,20.535353
5722,17.363857
5723,69.46707
5724,28.136532
5725,200.6887
5726,51.264847
5727,5.8645587
5728,71.54831
5729,17.453833
5730,97.284904
5731,30.06949
5732,71.48457
5733,4.475333
5734,128.42638
5735,0.09085178
5736,99.62169
5737,0.15175143
5738,67.63445
5739,0.037706774
5740,85.21196
5741,81.8
5742,0.64927804
5743,89.971085
5744,20.207474
5745,59.308506
5746,0.09211489
5747,0.108139805
5748,86.2058
5749,0.10381069
5750,50.895332
5751,21.532967
5752,14.151425
5753,0.04452424
5754,59.45702
5755,87.668755
5756,63.968727
5757,21.10952
5758,0.12296448
5759,0.13073881
5760,0.72917914
5761,586.5593
5762,82.3529
5763,0.15846562
5764,0.06139656
5765,117.14349
5766,66.65504
5767,106.63966
5768,0.079531595
5769,67.93026
5770,0.044441823
5771,93.43409
5772,0.10698395
5773,66.91448
5774,62.18481
5775,0.15551306
5776,22.782284
5777,55.13626
5778,131.36852
5779,84.07684
5780,0.14132804
5781,67.52399
5782,97.001656
5783,0.18120979
5784,0.13764447
5785,232.771
5786,0.09246658
5787,2.097542
5788,0.28776288
5789,82.08575
5790,48.744755
5791,0.114845514
5792,9.4854965
5793,45.183086
5794,0.08467963
5795,7.509528
5796,0.11880898
5797,0.13430518
5798,0.52779305
5799,16.772121
5800,0.90967304
5801,0.12234315
5802,0.246399
5803,5.3373575
5804,0.054743387
5805,0.10245374
5806,0.047449898
5807,94.0374
5808,0.24047668
5809,75.018036
5810,81.17756
5811,56.521427
5812,50.014393
5813,0.11487189
5814,30.548172
5815,7.691698
5816,0.091150664
5817,132.83392
5818,0.13091111
5819,0.13132188
5820,23.506638
5821,0.08877638
5822,7986.0283
5823,33.946785
5824,0.1234024
5825,67.85667
5826,13.709682
5827,363.3542
5828,24.945808
5829,71.53524
5830,94.17857
5831,60.51553
5832,0.12628104
5833,0.57579345
5834,65.98298
5835,105.43588
5836,83.71644
5837,94.442505
5838,0.12890835
5839,0.06812494
5840,74.012856
5841,138.88055
5842,23.362465
5843,61.655945
5844,0.11736142
5845,0.49169764
5846,133.72537
5847,40.298397
5848,57.570484
5849,1.9822787
5850,79.881836
5851,0.61028886
5852,0.12033248
5853,0.32250434
5854,0.07321319
5855,0.35390067
5856,0.041291878
5857,68.50572
5858,0.14139271
5859,24.493807
5860,60.880733
5861,67.52882
5862,108.5701
5863,23.8319
5864,74.59708
5865,18.112005
5866,84.40289
5867,18.118734
5868,89.18987
5869,69.588646
5870,71.8319
5871,0.15507448
5872,16.363285
5873,22.413164
5874,119.18579
5875,25.498255
5876,24.03143
5877,27.3949
5878,71.380035
5879,73.09709
5880,112.970375
5881,77.11926
5882,0.07110729
5883,122.34818
5884,0.16096576
5885,100.10835
5886,54.97507
5887,71.53136
5888,78.51722
5889,0.07276908
5890,0.16351041
5891,81.343636
5892,14.237832
5893,133.1237
5894,132.47205
5895,3.66369
5896,94.09459
5897,0.2683624
5898,137.99763
5899,0.046971302
5900,0.11132438
5901,29.343359
5902,312.06464
5903,85.93161
5904,70.75272
5905,10.164563
5906,0.13285668
5907,0.051551476
5908,0.15741448
5909,4.882489
5910,78.261024
5911,1.6634841
5912,20.101883
5913,76.21211
5914,46.011585
5915,74.73326
5916,0.81437796
5917,2.0123143
5918,0.13074972
5919,52.909184
5920,72.01762
5921,0.0821273
5922,0.10507736
5923,0.10275642
5924,120.728966
5925,0.0952348
5926,43.851135
5927,82.62485
5928,0.114346944
5929,0.08423035
5930,70.94627
5931,0.38588437
5932,3.6850922
5933,0.30974624
5934,0.08729174
5935,74.38201
5936,67.723495
5937,0.11814537
5938,0.7101331
5939,4.484242
5940,75.06036
5941,0.23231615
5942,91.27692
5943,114.666374
5944,983.9681
5945,17.002115
5946,0.054126948
5947,4.5604486
5948,102.91231
5949,2.6282058
5950,0.81749934
5951,0.15545084
5952,51.816917
5953,0.15314923
5954,80.68937
5955,19.234528
5956,32.72321
5957,0.09652886
5958,1.4140471
5959,83.492035
5960,0.4282809
5961,8.348765
5962,68.09108
5963,0.10671601
5964,113.07666
5965,24.251696
5966,140.76436
5967,49.243042
5968,0.20502762
5969,55.06645
5970,0.10231701
5971,0.65643615
5972,91.91515
5973,137.27231
5974,154.68686
5975,60.73671
5976,0.10412421
5977,70.874146
5978,0.08276672
5979,47.41948
5980,0.09638584
5981,151.13007
5982,118.86484
5983,1.3181157
5984,61.411587
5985,30.491772
5986,110.7209
5987,53.877754
5988,88.896736
5989,0.0833207
5990,32.05106
5991,4.4357142
5992,0.51589245
5993,20.946518
5994,78.00779
5995,65.161224
5996,91.401306
5997,139.2994
5998,56.996086
5999,15.266418
6000,86.169106
6001,0.076491766
6002,39.28669
6003,60.87159
6004,23.852013
6005,0.122332424
6006,0.10301174
6007,96.54454
6008,23.94802
6009,0.29762468
6010,81.64386
6011,0.4611631
6012,48.869175
6013,29.530382
6014,50.998905
6015,0.08120343
6016,30.340363
6017,71.50489
6018,0.064893626
6019,0.10210766
6020,140.29094
6021,18.235855
6022,70.36325
6023,0.42103702
6024,178.71988
6025,70.61548
6026,2.136678
6027,0.0855879
6028,21.796713
6029,0.32958952
6030,35.28803
6031,89.70027
6032,31.620863
6033,104.99473
6034,48.5258
6035,99.47083
6036,199.71745
6037,0.57356465
6038,0.11271766
6039,55.8887
6040,0.05960046
6041,65.55153
6042,0.10750572
6043,142.39465
6044,0.1066457
6045,0.121221736
6046,37.187992
6047,80.7567
6048,73.099915
6049,0.09368621
6050,66.6327
6051,77.566696
6052,24.34762
6053,0.11232743
6054,275.20508
6055,77.74618
6056,26.878674
6057,21.026474
6058,87.92723
6059,21.145224
6060,0.023756657
6061,58.398727
6062,64.648315
6063,0.052114375
6064,46.9606
6065,33.138428
6066,20.429403
6067,0.3049423
6068,21.801573
6069,53.681797
6070,2.1428273
6071,14.161193
6072,27.837261
6073,86.29571
6074,21.833246
6075,109.71886
6076,68.89279
6077,6.178042
6078,124.12884
6079,3.8578248
6080,79.05406
6081,19.235298
6082,0.08698904
6083,65.964676
6084,0.048508674
6085,119.855156
6086,8.156176
6087,67.719
6088,22.557673
6089,10.01316
6090,5.1138253
6091,12.01991
6092,24.08927
6093,0.15189165
6094,101.54649
6095,51.972145
6096,0.13653336
6097,26.329243
6098,0.26727188
6099,101.310425
6100,0.09856378
6101,0.052471247
6102,0.119022295
6103,0.2626882
6104,0.08820169
6105,97.37471
6106,97.29233
6107,0.09462592
6108,74.97447
6109,45.1901
6110,51.45142
6111,0.13002965
6112,39.477493
6113,28.661098
6114,69.17688
6115,22.768894
6116,0.09730796
6117,14.2274885
6118,83.68411
6119,6.600847
6120,0.17934963
6121,53.59177
6122,80.09275
6123,0.107006684
6124,16.726797
6125,117.37783
6126,70.72955
6127,51.107796
6128,135.79425
6129,5.1813197
6130,71.50551
6131,141.88394
6132,0.122234315
6133,68.18585
6134,8.571494
6135,61.7362
6136,14.342892
6137,344.8433
6138,94.77169
6139,108.567406
6140,24.103144
6141,0.11808381
6142,99.36142
6143,0.26815125
6144,0.045606323
6145,1.9560479
6146,0.06307469
6147,7.037456
6148,0.08089659
6149,0.06497064
6150,6.6116085
6151,0.14339834
6152,8.169762
6153,0.122268625
6154,2.2631068
6155,0.09359543
6156,11.211799
6157,72.80687
6158,50.09016
6159,0.15861133
6160,145.54828
6161,63.030098
6162,0.51917505
6163,0.10623492
6164,0.096542805
6165,0.13284831
6166,185.78955
6167,126.8339
6168,122.91023
6169,71.26933
6170,24.637758
6171,22.122972
6172,77.84258
6173,0.13656677
6174,0.08921175
6175,0.10548447
6176,0.12630197
6177,35.18741
6178,0.76801884
6179,17.419685
6180,28.616873
6181,111.33625
6182,0.14555514
6183,32.14622
6184,0.1453289
6185,1.0097463
6186,0.1161605
6187,148.03722
6188,0.09682428
6189,91.584496
6190,0.11775743
6191,71.290886
6192,19.964008
6193,23.52418
6194,0.07030665
6195,93.2155
6196,81.08738
6197,15.227809
6198,77.7256
6199,47.46589
6200,0.08799643
6201,0.11812596
6202,0.09685372
6203,0.09204879
6204,0.8714215
6205,23.245342
6206,48.94639
6207,14.511401
6208,0.19396353
6209,0.38337535
6210,28.122427
6211,22.015491
6212,126.95219
6213,71.004684
6214,0.10812982
6215,23.124249
6216,0.77043533
6217,130.12114
6218,0.17460904
6219,78.745445
6220,66.885994
6221,66.875725
6222,0.35623494
6223,0.116333276
6224,81.89004
6225,2.4316733
6226,92.026985
6227,108.16797
6228,82.5553
6229,0.054333147
6230,45.00128
6231,0.13497207
6232,0.08325249
6233,26.183672
6234,0.34962907
6235,26.562286
6236,51.471737
6237,0.12111034
6238,115.07208
6239,0.12212374
6240,0.08945097
6241,5.4960427
6242,0.039063096
6243,0.09798956
6244,65.2304
6245,0.11360751
6246,0.08997925
6247,0.15672533
6248,5.236424
6249,0.10911044
6250,0.17497762
6251,28.174702
6252,0.32213214
6253,18.297663
6254,2.1561544
6255,134.59892
6256,0.08982895
6257,21.374409
6258,42.977055
6259,81.53738
6260,0.44600904
6261,0.04453335
6262,0.05524613
6263,53.721283
6264,0.071424976
6265,69.430214
6266,25.4453
6267,83.168434
6268,29.725824
6269,0.1203992
6270,0.09695311
6271,0.061351918
6272,88.540276
6273,64.13228
6274,0.054273166
6275,1319.2954
6276,22.506214
6277,0.13359807
6278,25.211552
6279,29.376238
6280,0.12008514
6281,59.881504
6282,126.128624
6283,73.119156
6284,64.586784
6285,0.098888606
6286,48.160324
6287,17.435904
6288,76.62058
6289,0.046198383
6290,0.111054085
6291,11.39526
6292,56.96788
6293,86.18969
6294,61.126884
6295,89.31657
6296,0.13121249
6297,630.2734
6298,80.39929
6299,76.04955
6300,0.0631123
6301,25.435013
6302,19.02978
6303,1.7922516
6304,784.5813
6305,65.36534
6306,0.16495433
6307,102.42236
6308,137.8444
6309,0.12655303
6310,0.09517594
6311,0.10216739
6312,43.712543
6313,26.93857
6314,82.23564
6315,0.191501
6316,0.11554722
6317,0.12006956
6318,0.093121596
6319,0.05396764
6320,0.13718557
6321,0.08317769
6322,90.65037
6323,61.272736
6324,0.21825266
6325,46.15272
6326,72.475105
6327,0.079187006
6328,70.30711
6329,0.09064517
6330,0.07982604
6331,5.712036
6332,144.9908
6333,32.139347
6334,224.87924
6335,56.21957
6336,0.21637344
6337,0.10815889
6338,0.44235533
6339,0.18349214
6340,0.1128513
6341,91.14552
6342,0.20625664
6343,0.11651995
6344,98.06279
6345,0.09837338
6346,0.26825804
6347,0.098158784
6348,166.80383
6349,89.81018
6350,39.882065
6351,0.07002975
6352,175.7206
6353,80.43092
6354,68.30489
6355,19.840939
6356,97.0276
6357,78.88029
6358,53.565414
6359,65.225296
6360,40.443817
6361,70.5453
6362,67.26978
6363,68.2528
6364,55.446205
6365,62.533035
6366,73.348305
6367,0.07953286
6368,88.99343
6369,64.36238
6370,84.52074
6371,0.13847804
6372,98.5699
6373,0.07379257
6374,30.429802
6375,0.09784368
6376,70.93809
6377,0.14719227
6378,54.08931
6379,22.912403
6380,47.038715
6381,30.43438
6382,0.05291507
6383,52.521614
6384,124.98892
6385,93.78466
6386,66.072586
6387,8.969894
6388,68.08338
6389,71.4259
6390,74.36527
6391,10.627424
6392,3.2734494
6393,52.00358
6394,0.112298824
6395,74.45341
6396,0.25179046
6397,33.389412
6398,19.977217
6399,0.05253575
6400,68.344574
6401,20.4865
6402,37.746796
6403,29.949026
6404,41.87527
6405,82.98075
6406,80.05759
6407,0.04835329
6408,0.57207173
6409,0.08620536
6410,78.28827
6411,5.6808023
6412,88.27112
6413,0.08626129
6414,22.362244
6415,70.951416
6416,0.10079771
6417,106.84677
6418,0.13187833
6419,58.554684
6420,1.441835
6421,22.66712
6422,53.97327
6423,3.564601
6424,75.77806
6425,29.9758
6426,0.35566375
6427,71.1261
6428,0.14589286
6429,22.787119
6430,0.14058402
6431,45.525425
6432,0.11418891
6433,23.252699
6434,41.873135
6435,57.330208
6436,0.12570481
6437,12.560481
6438,0.04193867
6439,0.6589029
6440,0.119440004
6441,0.105772674
6442,79.302376
6443,92.72537
6444,91.08196
6445,0.71350294
6446,90.13843
6447,61.951263
6448,68.59074
6449,115.85522
6450,0.05305644
6451,1.9523636
6452,0.42695755
6453,1.9138712
6454,0.37656233
6455,0.13860641
6456,0.10053735
6457,14.782362
6458,9.356757
6459,142.30167
6460,62.44975
6461,19.560093
6462,1.9374589
6463,105.85394
6464,76.710915
6465,28.125076
6466,105.53135
6467,0.091156445
6468,10.755854
6469,29.217352
6470,66.92118
6471,0.061292864
6472,0.12692325
6473,289.97662
6474,73.39351
6475,0.11865668
6476,0.11610124
6477,0.11640461
6478,71.472336
6479,0.09024267
6480,62.55752
6481,66.562836
6482,0.074945696
6483,60.739258
6484,0.13278739
6485,4.9160686
6486,0.36688018
6487,548.30585
6488,0.078599885
6489,0.0893073
6490,0.20663969
6491,1035.5841
6492,0.8893268
6493,129.19193
6494,1.0243088
6495,0.12186644
6496,58.969658
6497,0.5929382
6498,25.609339
6499,0.043873508
6500,2.6819363
6501,77.09695
6502,129.51611
6503,1.66114
6504,0.15195082
6505,103.45994
6506,28.558128
6507,75.433876
6508,31.669323
6509,30.959492
6510,0.30434027
6511,0.10228746
6512,69.96702
6513,0.11683198
6514,24.98395
6515,571.31104
6516,116.74294
6517,96.69985
6518,97.32667
6519,7.7000175
6520,0.09787422
6521,0.091019064
6522,23.961544
6523,20.250923
6524,80.516685
6525,0.13574678
6526,110.28209
6527,0.04878134
6528,1.8997163
6529,96.853615
6530,31.126863
6531,112.47861
6532,0.15094712
6533,24.222988
6534,122.66117
6535,19.913603
6536,9.226553
6537,158.30902
6538,80.00641
6539,17.155966
6540,57.65996
6541,94.70194
6542,111.52615
6543,3.938718
6544,111.314964
6545,74.34747
6546,21.612585
6547,0.11311148
6548,0.4639675
6549,108.84343
6550,71.30683
6551,0.08316667
6552,288.4372
6553,23.399006
6554,0.052262727
6555,25.134634
6556,0.1331354
6557,75.13807
6558,64.815796
6559,0.08573568
6560,75.788185
6561,49.948914
6562,81.83067
6563,0.09390395
6564,0.10801612
6565,0.10247687
6566,119.79236
6567,16.487576
6568,52.55126
6569,26.07393
6570,0.12571107
6571,71.3224
6572,63.489716
6573,67.76445
6574,47.370224
6575,1.2443675
6576,5.839139
6577,0.91755277
6578,336.37106
6579,0.41461295
6580,23.298737
6581,186.83084
6582,0.13089372
6583,79.531715
6584,62.572945
6585,62.252926
6586,944.5909
6587,0.60762525
6588,64.2591
6589,0.11795806
6590,0.12360278
6591,76.61463
6592,0.8179969
6593,108.93674
6594,124.760155
6595,17.955639
6596,150.82553
6597,26.983713
6598,33.72863
6599,0.052108213
6600,0.09590398
6601,84.071396
6602,0.052796196
6603,68.159004
6604,0.10704838
6605,2.2350743
6606,66.298904
6607,0.10109223
6608,76.33981
6609,0.5052981
6610,0.054090608
6611,0.079346284
6612,90.0401
6613,29.000322
6614,22.795177
6615,1.4447497
6616,0.09587748
6617,130.29636
6618,2.778962
6619,0.08592661
6620,71.28715
6621,27.60412
6622,124.18437
6623,124.996254
6624,31.146173
6625,0.17890057
6626,53.322567
6627,0.09256482
6628,37.874256
6629,3.2229686
6630,145.56778
6631,61.05179
6632,36.95721
6633,118.53435
6634,356.3246
6635,106.383995
6636,17.211277
6637,112.06286
6638,96.41393
6639,0.23860587
6640,0.6793612
6641,63.22109
6642,2.8473103
6643,39.211586
6644,28.935884
6645,265.46786
6646,15.35263
6647,109.79862
6648,168.17607
6649,801.3833
6650,91.33991
6651,0.1987537
6652,136.9078
6653,37.88495
6654,131.27422
6655,62.836063
6656,0.047056075
6657,70.9187
6658,97.95278
6659,26.445883
6660,18.42688
6661,48.48168
6662,96.10503
6663,0.099458374
6664,126.432045
6665,32.510376
6666,93.54482
6667,97.937325
6668,0.12332108
6669,37.05509
6670,0.108283095
6671,3.155396
6672,32.267723
6673,0.07088051
6674,99.41204
6675,0.16284725
6676,129.99153
6677,0.053125404
6678,113.2913
6679,70.64198
6680,0.39212272
6681,0.1548218
6682,73.63335
6683,54.298847
6684,0.10076986
6685,77.75596
6686,109.205414
6687,0.2644415
6688,25.64062
6689,37.05928
6690,80.43698
6691,85.939606
6692,0.17809963
6693,0.10934818
6694,0.13415295
6695,67.373184
6696,111.79307
6697,71.522896
6698,24.745749
6699,5.635697
6700,0.07605751
6701,0.13708845
6702,0.048263207
6703,32.10767
6704,374.45953
6705,108.33036
6706,134.09476
6707,54.531544
6708,32.258392
6709,130.05756
6710,52.211235
6711,3.795435
6712,56.866512
6713,23.948193
6714,76.68414
6715,71.79704
6716,80.25959
6717,0.1752149
6718,60.510826
6719,0.09735181
6720,104.588036
6721,363.0482
6722,0.09408298
6723,0.11393211
6724,54.666534
6725,0.0790901
6726,0.065073736
6727,41.858948
6728,141.92021
6729,98.43237
6730,11.114455
6731,0.08446046
6732,0.1023563
6733,0.065027766
6734,25.676878
6735,35.580513
6736,94.42211
6737,48.52281
6738,0.27789533
6739,0.15868497
6740,1.0734757
6741,79.023384
6742,61.28241
6743,0.35307857
6744,15.271573
6745,73.97948
6746,83.538635
6747,158.1153
6748,87.294075
6749,155.72066
6750,68.43892
6751,157.78201
